id,lat,long,name
6000,0.28367856932410584,-134.39798736251555,kkkm
6000,0.23271316496725167,-134.36211309064183,kkkm
6000,0.18174781651789174,-134.3262392414874,kkkm
6000,0.1307825499746923,-134.29036575237598,kkkm
6000,0.07981739133350724,-134.2544925606357,kkkm
6000,0.028852366589921765,-134.21861960359243,kkkm
6000,-0.022112498261506217,-134.18274681857827,kkkm
6000,-0.07307717722855446,-134.14687414292177,kkkm
6000,-0.12404164431745117,-134.11100151395414,kkkm
6000,-0.1750058735360306,-134.07512886901168,kkkm
6000,-0.22596983889266437,-134.03925614542212,kkkm
6000,-0.27693351439562536,-134.0033832805212,kkkm
6000,-0.3278968740537564,-133.96751021164314,kkkm
6000,-0.3788598918766762,-133.93163687611866,kkkm
6000,-0.42982254187185215,-133.8957632112794,kkkm
6000,-0.4807847980483048,-133.85988915445847,kkkm
6000,-0.5317466344135364,-133.82401464298385,kkkm
6000,-0.5827080249747857,-133.78813961418533,kkkm
6000,-0.6336689437396533,-133.75226400539185,kkkm
6000,-0.6846293647142823,-133.7163877539243,kkkm
6000,-0.7355892619027379,-133.68051079710614,kkkm
6000,-0.7865486093103939,-133.64463307225785,kkkm
6000,-0.8375073809390894,-133.60875451669875,kkkm
6000,-0.8884655507903337,-133.57287506774207,kkkm
6000,-0.9394230928648506,-133.53699466269694,kkkm
6000,-0.9903799811609532,-133.50111323887467,kkkm
6000,-1.0413361896755151,-133.4652307335725,kkkm
6000,-1.0922916924033972,-133.4293470840961,kkkm
6000,-1.143246463336684,-133.39346222774014,kkkm
6000,-1.194200476466463,-133.35757610179064,kkkm
6000,-1.2451537057816986,-133.32168864353676,kkkm
6000,-1.2961061252683799,-133.28579979025614,kkkm
6000,-1.347057708910046,-133.24990947922626,kkkm
6000,-1.39800843068725,-133.21401764771358,kkkm
6000,-1.4489582645774017,-133.17812423298463,kkkm
6000,-1.4999071845559426,-133.14222917229426,kkkm
6000,-1.5508551645954411,-133.10633240289116,kkkm
6000,-1.6018021786642551,-133.07043386202048,kkkm
6000,-1.6527482007277674,-133.0345334869197,kkkm
6000,-1.703693204747138,-132.9986312148173,kkkm
6000,-1.754637164682266,-132.9627269829333,kkkm
6000,-1.8055800544855278,-132.92682072848174,kkkm
6000,-1.856521848108811,-132.89091238866934,kkkm
6000,-1.9074625194982584,-132.85500190069104,kkkm
6000,-1.958402042596826,-132.81908920173848,kkkm
6000,-2.0093403913411882,-132.78317422898684,kkkm
6000,-2.0602775396662723,-132.74725691960907,kkkm
6000,-2.1112134615001907,-132.71133721076382,kkkm
6000,-2.1621481307676267,-132.6754150396044,kkkm
6000,-2.213081521387957,-132.63949034326887,kkkm
6000,-2.2640136072749004,-132.60356305889223,kkkm
6000,-2.314944362339202,-132.56763312358814,kkkm
6000,-2.3658737604839466,-132.5317004744717,kkkm
6000,-2.41680177560746,-132.4957650486357,kkkm
6000,-2.467728381603142,-132.4598267831706,kkkm
6000,-2.518653552358065,-132.4238856151502,kkkm
6000,-2.5695772617543984,-132.38794148163595,kkkm
6000,-2.620499483668099,-132.35199431968093,kkkm
6000,-2.6714201919675755,-132.31604406632178,kkkm
6000,-2.722339360517083,-132.28009065858623,kkkm
6000,-2.7732569631727735,-132.24413403348623,kkkm
6000,-2.8241729737851027,-132.20817412802117,kkkm
6000,-2.8750873661987315,-132.17221087917505,kkkm
6000,-2.9260001142505776,-132.13624422392147,kkkm
6000,-2.976911191770167,-132.10027409922134,kkkm
6000,-3.027820572581421,-132.06430044201267,kkkm
6000,-3.0787282304990433,-132.02832318922935,kkkm
6000,-3.1296341393318854,-131.9923422777829,kkkm
6000,-3.1805382728821816,-131.956357644574,kkkm
6000,-3.2314406049427813,-131.92036922648424,kkkm
6000,-3.2823411092996855,-131.88437696038415,kkkm
6000,-3.3332397597308248,-131.8483807831244,kkkm
6000,-3.38413653000555,-131.81238063153984,kkkm
6000,-3.4350313938857124,-131.7763764424538,kkkm
6000,-3.485924325125278,-131.74036815266325,kkkm
6000,-3.536815297469224,-131.70435569895614,kkkm
6000,-3.5877042846545146,-131.66833901810324,kkkm
6000,-3.638591260407789,-131.6323180468508,kkkm
6000,-3.689476198449343,-131.59629272193325,kkkm
6000,-3.740359072488284,-131.56026298006591,kkkm
6000,-3.7912398562256455,-131.52422875794758,kkkm
6000,-3.8421185233531774,-131.48818999225088,kkkm
6000,-3.89299504755358,-131.45214661963792,kkkm
6000,-3.9438694024985064,-131.41609857674788,kkkm
6000,-3.994741561852299,-131.38004580019867,kkkm
