Time,OEM Velocity,TLE Velocity,OEM Speed,TLE Speed,Difference,Error
2023-07-15 23:03:00+00:00,[ 4.74824047  4.01951375 -4.47553846],[ 4.77914867  4.00474416 -4.45610084],7.663727745099316,7.663881034895984,-0.00015328979666762166,0.0020001988818776225
2023-07-15 23:07:00+00:00,[ 2.97412001  4.56957085 -5.38522441],[ 3.01035187  4.56108636 -5.3724157 ],7.663354978312208,7.663457290058411,-0.00010231174620312089,0.0013350777367441514
2023-07-15 23:11:00+00:00,[ 0.9832739   4.78694765 -5.90174016],[ 1.02217711  4.78534603 -5.89648935],7.662390765798825,7.6624388620926345,-4.80962938098628e-05,0.0006276930435934069
2023-07-15 23:15:00+00:00,[-1.07847018  4.65583877 -5.98729015],[-1.03970722  4.66118737 -5.98993601],7.660781678110779,7.660743575044344,3.810306643536876e-05,0.000497378309895464
2023-07-15 23:19:00+00:00,[-3.06011727  4.18621076 -5.63605774],[-3.02423223  4.19811812 -5.64640728],7.65857852652647,7.658465346626901,0.00011317989956882712,0.001477818620998845
2023-07-15 23:23:00+00:00,[-4.817023    3.41303253 -4.87465341],[-4.78660038  3.4306674  -4.89197307],7.656026874508621,7.6558750326531095,0.00015184185551131435,0.0019832983608885236
2023-07-15 23:27:00+00:00,[-6.22198203  2.39336209 -3.75970629],[-6.19922989  2.41545959 -3.78274758],7.653537339640263,7.653370208217131,0.0001671314231312948,0.0021837147414916834
2023-07-15 23:31:00+00:00,[-7.17432091  1.20164102 -2.37308051],[-7.16088423  1.22661973 -2.40017848],7.65155753308238,7.651386517730492,0.00017101535188857042,0.0022350397438582414
2023-07-15 23:35:00+00:00,[-7.60648029 -0.07593388 -0.8154827 ],[-7.60335421 -0.0498759  -0.84469871],7.650445764696901,7.6502940334728065,0.000151731224094398,0.001983299127412471
2023-07-15 23:39:00+00:00,[-7.48810992 -1.34755062  0.80076297],[-7.49555678 -1.32232447  0.77154061],7.650418559647685,7.65030641799712,0.00011214165056472325,0.0014658237283410487
2023-07-15 23:43:00+00:00,[-6.82772227 -2.52204637  2.35940848],[-6.84522433 -2.49949803  2.33232827],7.651491207985316,7.651427431996452,6.377598886420088e-05,0.0008335105815405294
2023-07-15 23:47:00+00:00,[-5.67207333 -3.51493431  3.74807736],[-5.69838219 -3.49671151  3.72514906],7.653447786686109,7.6534493250320645,-1.5383459555096124e-06,2.010003854975936e-05
2023-07-15 23:51:00+00:00,[-4.10344685 -4.25416438  4.8659091 ],[-4.13663334 -4.2416145   4.84885165],7.655929851426361,7.65600361308156,-7.376165519890066e-05,0.0009634578245927667
2023-07-15 23:55:00+00:00,[-2.23448774 -4.68542658  5.63086378],[-2.27210024 -4.67947188  5.62094581],7.658510593549515,7.658650560921366,-0.00013996737185095753,0.0018276056439596356
2023-07-15 23:59:00+00:00,[-0.20066356 -4.77644306  5.98604709],[-0.23991629 -4.77751849  5.98401387],7.660772411303537,7.660983275349261,-0.00021086404572390194,0.00275251677510704
